112800,コロワイド(7616),2024/08/01 16:06,7616,(木),コロワイド9  500 @@　2倍 ☆
7300,ユナイテッド・スーパーマーケット・ホールディングス(3222),2024/08/01 16:06,3222,(木),ﾕﾅｲﾃｯﾄﾞ･ｽｰﾊﾟｰﾏｰｹｯﾄ･ﾎｰﾙ8 @@ 後回し
35000,フォーバル(8275),2024/08/01 16:06,8275,(木),フォーバル9 　電子ﾏﾈ　@@ 2倍
23400,カッパ・クリエイト(7421),2024/08/01 16:06,7421,(木),カッパ9 @@ 2倍
60500,リテールパートナーズ(8167),2024/08/01 16:06,8167,(木),リテールパートナー8　@@ ｸｵ
24600,カーブスホールディングス(7085),2024/08/01 16:06,7085,(木),カープス8 @@
88800,ビックカメラ(3048),2024/08/01 16:06,3048,(木),ビックカメラ8 @@
2700,イートアンドホールディングス(2882),2024/08/01 16:07,2882,(木),イートアンド8 @@
400,コシダカホールディングス(2157),2024/08/01 16:07,2157,(木),コシダカ8 　@@
95800,吉野家ホールディングス(9861),2024/08/01 16:07,9861,(木),吉野家8 @@ 後回し
100,平和堂(8276),2024/08/01 16:07,8276,(木),平和堂8 20権 2倍 @@
142500,ハイデイ日高(7611),2024/08/01 16:07,7611,(木),ハイディ日高8 1000 @@
28000,エアトリ(6191),2024/08/01 16:07,6191,(木),エアトリ9 700 プレ優 @@
0,ＳＲＳホールディングス(8163),2024/08/01 16:07,8163,(木),SRS9 1000 @@
35100,早稲田アカデミー(4718),2024/08/01 16:07,4718,(木),早稲田アカ9  @@
0,ルネサンス(2378),2024/08/01 16:08,2378,(木),ルネサンス9  500 @@ 後回し
0,グルメ杵屋(9850),2024/08/01 16:08,9850,(木),杵屋9　　長距離 @@
100,イオンファンタジー(4343),2024/08/01 16:08,4343,(木),イオンファン8 300 @@ 絶好
0,サガミホールディングス(9900),2024/08/01 16:08,9900,(木),サガミ9　1000  @@
0,アークランズ(9842),2024/08/01 16:08,9842,(木),ｱｰｸﾗﾝｽﾞ8 @@
42200,セブン＆アイ・ホールディングス(3382),2024/08/01 16:08,3382,(木),セブン8 @@
38900,壱番屋(7630),2024/08/01 16:08,7630,(木),壱番屋8 @@
46700,明光ネットワークジャパン(4668),2024/08/01 16:08,4668,(木),明光8 @@ 注視 ｸｵ
4700,西松屋チェーン(7545),2024/08/01 16:15,7545,(木),西松屋8 20権 500も可 @@  条件無し 3倍 横取り
266800,クリエイト・レストランツホールディングス(3387),2024/08/01 16:15,3387,(木),クレリス8 200 @@ 3倍 ★
112800,コロワイド(7616),2024/08/01 16:15,7616,(木),コロワイド9  500 @@　2倍 ☆
7300,ユナイテッド・スーパーマーケット・ホールディングス(3222),2024/08/01 16:15,3222,(木),ﾕﾅｲﾃｯﾄﾞ･ｽｰﾊﾟｰﾏｰｹｯﾄ･ﾎｰﾙ8 @@ 後回し
35000,フォーバル(8275),2024/08/01 16:15,8275,(木),フォーバル9 　電子ﾏﾈ　@@ 2倍
23400,カッパ・クリエイト(7421),2024/08/01 16:16,7421,(木),カッパ9 @@ 2倍
60500,リテールパートナーズ(8167),2024/08/01 16:16,8167,(木),リテールパートナー8　@@ ｸｵ
24600,カーブスホールディングス(7085),2024/08/01 16:16,7085,(木),カープス8 @@
88800,ビックカメラ(3048),2024/08/01 16:16,3048,(木),ビックカメラ8 @@
2700,イートアンドホールディングス(2882),2024/08/01 16:16,2882,(木),イートアンド8 @@
400,コシダカホールディングス(2157),2024/08/01 16:16,2157,(木),コシダカ8 　@@
95800,吉野家ホールディングス(9861),2024/08/01 16:16,9861,(木),吉野家8 @@ 後回し
100,平和堂(8276),2024/08/01 16:16,8276,(木),平和堂8 20権 2倍 @@
10500,高島屋(8233),2024/08/01 16:17,8233,(木),高島屋8 @@
2800,Ｊ．フロントリテイリング(3086),2024/08/01 16:17,3086,(木),Jフロント8 @@
18500,ワールド(3612),2024/08/01 16:17,3612,(木),ワールド8 @@
142500,ハイデイ日高(7611),2024/08/01 16:17,7611,(木),ハイディ日高8 1000 @@
28000,エアトリ(6191),2024/08/01 16:17,6191,(木),エアトリ9 700 プレ優 @@
0,ＳＲＳホールディングス(8163),2024/08/01 16:17,8163,(木),SRS9 1000 @@
35100,早稲田アカデミー(4718),2024/08/01 16:17,4718,(木),早稲田アカ9  @@
0,ルネサンス(2378),2024/08/01 16:17,2378,(木),ルネサンス9  500 @@ 後回し
0,グルメ杵屋(9850),2024/08/01 16:18,9850,(木),杵屋9　　長距離 @@
100,イオンファンタジー(4343),2024/08/01 16:18,4343,(木),イオンファン8 300 @@ 絶好
0,サガミホールディングス(9900),2024/08/01 16:18,9900,(木),サガミ9　1000  @@
0,アークランズ(9842),2024/08/01 16:18,9842,(木),ｱｰｸﾗﾝｽﾞ8 @@
37200,セブン＆アイ・ホールディングス(3382),2024/08/01 16:18,3382,(木),セブン8 @@
33900,壱番屋(7630),2024/08/01 16:18,7630,(木),壱番屋8 @@
41700,明光ネットワークジャパン(4668),2024/08/01 16:18,4668,(木),明光8 @@ 注視 ｸｵ
4700,西松屋チェーン(7545),2024/08/01 16:40,7545,(木),西松屋8 20権 500も可 @@  条件無し 3倍 横取り
166800,クリエイト・レストランツホールディングス(3387),2024/08/01 16:40,3387,(木),クレリス8 200 @@ 3倍 ★
107800,コロワイド(7616),2024/08/01 16:41,7616,(木),コロワイド9  500 @@　2倍 ☆
2300,ユナイテッド・スーパーマーケット・ホールディングス(3222),2024/08/01 16:41,3222,(木),ﾕﾅｲﾃｯﾄﾞ･ｽｰﾊﾟｰﾏｰｹｯﾄ･ﾎｰﾙ8 @@ 後回し
35000,フォーバル(8275),2024/08/01 16:41,8275,(木),フォーバル9 　電子ﾏﾈ　@@ 2倍
18400,カッパ・クリエイト(7421),2024/08/01 16:41,7421,(木),カッパ9 @@ 2倍
60500,リテールパートナーズ(8167),2024/08/01 16:41,8167,(木),リテールパートナー8　@@ ｸｵ
24600,カーブスホールディングス(7085),2024/08/01 16:41,7085,(木),カープス8 @@
83800,ビックカメラ(3048),2024/08/01 16:41,3048,(木),ビックカメラ8 @@
2700,イートアンドホールディングス(2882),2024/08/01 16:41,2882,(木),イートアンド8 @@
400,コシダカホールディングス(2157),2024/08/01 16:41,2157,(木),コシダカ8 　@@
90800,吉野家ホールディングス(9861),2024/08/01 16:42,9861,(木),吉野家8 @@ 後回し
100,平和堂(8276),2024/08/01 16:42,8276,(木),平和堂8 20権 2倍 @@
10500,高島屋(8233),2024/08/01 16:42,8233,(木),高島屋8 @@
2800,Ｊ．フロントリテイリング(3086),2024/08/01 16:42,3086,(木),Jフロント8 @@
18500,ワールド(3612),2024/08/01 16:42,3612,(木),ワールド8 @@
142500,ハイデイ日高(7611),2024/08/01 16:42,7611,(木),ハイディ日高8 1000 @@
28000,エアトリ(6191),2024/08/01 16:42,6191,(木),エアトリ9 700 プレ優 @@
0,ＳＲＳホールディングス(8163),2024/08/01 16:42,8163,(木),SRS9 1000 @@
35100,早稲田アカデミー(4718),2024/08/01 16:43,4718,(木),早稲田アカ9  @@
0,ルネサンス(2378),2024/08/01 16:43,2378,(木),ルネサンス9  500 @@ 後回し
0,グルメ杵屋(9850),2024/08/01 16:43,9850,(木),杵屋9　　長距離 @@
100,イオンファンタジー(4343),2024/08/01 16:43,4343,(木),イオンファン8 300 @@ 絶好
0,サガミホールディングス(9900),2024/08/01 16:43,9900,(木),サガミ9　1000  @@
0,アークランズ(9842),2024/08/01 16:43,9842,(木),ｱｰｸﾗﾝｽﾞ8 @@
37200,セブン＆アイ・ホールディングス(3382),2024/08/01 16:43,3382,(木),セブン8 @@
33900,壱番屋(7630),2024/08/01 16:43,7630,(木),壱番屋8 @@
41700,明光ネットワークジャパン(4668),2024/08/01 16:44,4668,(木),明光8 @@ 注視 ｸｵ
0,西松屋チェーン(7545),2024/08/01 22:04,7545,(木),西松屋8 20権 500も可 @@  条件無し 4倍 横取り
0,クリエイト・レストランツホールディングス(3387),2024/08/01 22:05,3387,(木),クレリス8 200 @@ 3倍 ★
10100,コロワイド(7616),2024/08/01 22:05,7616,(木),コロワイド9  500 @@　2倍 ☆
0,ユナイテッド・スーパーマーケット・ホールディングス(3222),2024/08/01 22:05,3222,(木),ﾕﾅｲﾃｯﾄﾞ･ｽｰﾊﾟｰﾏｰｹｯﾄ･ﾎｰﾙ8 @@ 後回し
10800,フォーバル(8275),2024/08/01 22:05,8275,(木),フォーバル9 　電子ﾏﾈ　@@ 2倍
18700,カッパ・クリエイト(7421),2024/08/01 22:06,7421,(木),カッパ9 @@ 2倍
0,リテールパートナーズ(8167),2024/08/01 22:06,8167,(木),リテールパートナー8　@@ ｸｵ
9200,カーブスホールディングス(7085),2024/08/01 22:06,7085,(木),カープス8 @@
32800,ビックカメラ(3048),2024/08/01 22:06,3048,(木),ビックカメラ8 @@
0,イートアンドホールディングス(2882),2024/08/01 22:06,2882,(木),イートアンド8 @@
0,コシダカホールディングス(2157),2024/08/01 22:07,2157,(木),コシダカ8 　@@
500,吉野家ホールディングス(9861),2024/08/01 22:07,9861,(木),吉野家8 @@ 後回し
0,平和堂(8276),2024/08/01 22:07,8276,(木),平和堂8 20権 2倍 @@
7700,アドバンスクリエイト(8798),2024/08/01 22:07,8798,(木),アドバンスクリエイト9
17200,ソースネクスト(4344),2024/08/01 22:08,4344,(木),ソースネクスト9
2700,高島屋(8233),2024/08/01 22:08,8233,(木),高島屋8 @@
1300,Ｊ．フロントリテイリング(3086),2024/08/01 22:08,3086,(木),Jフロント8 @@
8500,ワールド(3612),2024/08/01 22:08,3612,(木),ワールド8 @@
12900,ハイデイ日高(7611),2024/08/01 22:09,7611,(木),ハイディ日高8 1000 @@
4900,エアトリ(6191),2024/08/01 22:09,6191,(木),エアトリ9 700 プレ優 @@
0,ＳＲＳホールディングス(8163),2024/08/01 22:09,8163,(木),SRS9 1000 @@
0,早稲田アカデミー(4718),2024/08/01 22:09,4718,(木),早稲田アカ9  @@
0,ルネサンス(2378),2024/08/01 22:10,2378,(木),ルネサンス9  500 @@ 後回し
0,グルメ杵屋(9850),2024/08/01 22:10,9850,(木),杵屋9　　長距離 @@
0,イオンファンタジー(4343),2024/08/01 22:10,4343,(木),イオンファン8 300 @@ 絶好
0,サガミホールディングス(9900),2024/08/01 22:10,9900,(木),サガミ9　1000  @@
0,アークランズ(9842),2024/08/01 22:11,9842,(木),ｱｰｸﾗﾝｽﾞ8 @@
17300,セブン＆アイ・ホールディングス(3382),2024/08/01 22:11,3382,(木),セブン8 @@
21200,壱番屋(7630),2024/08/01 22:11,7630,(木),壱番屋8 @@
7200,明光ネットワークジャパン(4668),2024/08/01 22:11,4668,(木),明光8 @@ 注視 ｸｵ
0,西松屋チェーン(7545),2024/08/02 08:05,7545,(金),西松屋8 20権 500も可 @@  条件無し 4倍 横取り
2200,クリエイト・レストランツホールディングス(3387),2024/08/02 08:05,3387,(金),クレリス8 200 @@ 3倍 ★
2000,コロワイド(7616),2024/08/02 08:05,7616,(金),コロワイド9  500 @@　2倍 ☆
0,リテールパートナーズ(8167),2024/08/02 08:05,8167,(金),リテールパートナー8　@@
9400,フォーバル(8275),2024/08/02 08:06,8275,(金),フォーバル9 　電子ﾏﾈ　@@ 2倍
5700,カッパ・クリエイト(7421),2024/08/02 08:06,7421,(金),カッパ9 @@ 2倍
3700,カーブスホールディングス(7085),2024/08/02 08:06,7085,(金),カープス8 @@
17700,ビックカメラ(3048),2024/08/02 08:06,3048,(金),ビックカメラ8 @@
0,コシダカホールディングス(2157),2024/08/02 08:07,2157,(金),コシダカ8 　@@
0,平和堂(8276),2024/08/02 08:07,8276,(金),平和堂8 20権 2倍 @@
8100,アドバンスクリエイト(8798),2024/08/02 08:07,8798,(金),アドバンスクリエイト9
9000,ソースネクスト(4344),2024/08/02 08:07,4344,(金),ソースネクスト9
3900,高島屋(8233),2024/08/02 08:08,8233,(金),高島屋8 @@
800,クリエイト・レストランツホールディングス(3387),2024/08/02 08:08,3387,(金),クレリス8
3200,ハイデイ日高(7611),2024/08/02 08:08,7611,(金),ハイディ日高8 1000 @@
0,Ｊ．フロントリテイリング(3086),2024/08/02 08:08,3086,(金),Jフロント8 @@
7500,ワールド(3612),2024/08/02 08:09,3612,(金),ワールド8 @@
6600,エアトリ(6191),2024/08/02 08:09,6191,(金),エアトリ9 700 プレ優 @@
5000,新日本製薬(4931),2024/08/02 08:09,4931,(金),新日本製薬9 @@
0,ＳＲＳホールディングス(8163),2024/08/02 08:09,8163,(金),SRS9 1000 @@
4900,早稲田アカデミー(4718),2024/08/02 08:10,4718,(金),早稲田アカ9  @@
0,ルネサンス(2378),2024/08/02 08:10,2378,(金),ルネサンス9  500 @@ 後回し
0,グルメ杵屋(9850),2024/08/02 08:10,9850,(金),杵屋9　　長距離 @@
0,イオンファンタジー(4343),2024/08/02 08:10,4343,(金),イオンファン8 300 @@ 絶好
0,サガミホールディングス(9900),2024/08/02 08:11,9900,(金),サガミ9　1000  @@
0,アークランズ(9842),2024/08/02 08:11,9842,(金),ｱｰｸﾗﾝｽﾞ8 @@
7800,セブン＆アイ・ホールディングス(3382),2024/08/02 08:11,3382,(金),セブン8 @@
